150 2
1 2 3
1 3 41
1 4 48
1 5 13
1 6 6
1 7 78
1 8 90
1 9 8
1 10 76
1 11 64
1 12 79
1 13 34
1 14 19
1 15 89
1 16 40
1 17 5
1 18 38
1 19 32
1 20 43
1 21 6
1 22 65
1 23 4
1 24 80
1 25 42
1 26 40
1 27 86
1 28 34
1 29 8
1 30 43
1 31 12
1 32 42
1 33 2
1 34 38
1 35 62
1 36 49
1 37 27
1 38 14
1 39 49
1 40 72
1 41 89
1 42 43
1 43 28
1 44 5
1 45 96
1 46 95
1 47 62
1 48 49
1 49 9
1 50 68
1 51 97
1 52 95
1 53 29
1 54 53
1 55 91
1 56 96
1 57 12
1 58 83
1 59 91
1 60 42
1 61 2
1 62 81
1 63 51
1 64 56
1 65 40
1 66 40
1 67 79
1 68 71
1 69 18
1 70 29
1 71 65
1 72 50
1 73 13
1 74 84
1 75 49
1 76 46
1 77 29
1 78 51
1 79 32
1 80 79
1 81 42
1 82 94
1 83 26
1 84 37
1 85 7
1 86 2
1 87 91
1 88 78
1 89 10
1 90 71
1 91 9
1 92 52
1 93 78
1 94 7
1 95 69
1 96 36
1 97 40
1 98 7
1 99 27
1 100 10
1 101 34
1 102 63
1 103 64
1 104 100
1 105 30
1 106 43
1 107 29
1 108 79
1 109 36
1 110 94
1 111 12
1 112 27
1 113 19
1 114 48
1 115 98
1 116 81
1 117 85
1 118 12
1 119 43
1 120 100
1 121 58
1 122 90
1 123 82
1 124 26
1 125 10
1 126 46
1 127 44
1 128 88
1 129 53
1 130 21
1 131 24
1 132 73
1 133 33
1 134 31
1 135 23
1 136 62
1 137 36
1 138 34
1 139 70
1 140 73
1 141 75
1 142 39
1 143 80
1 144 100
1 145 74
1 146 17
1 147 95
1 148 30
1 149 22
1 150 68
2 3 39
2 4 65
2 5 71
2 6 60
2 7 81
2 8 97
2 9 47
2 10 72
2 11 89
2 12 8
2 13 62
2 14 75
2 15 42
2 16 98
2 17 12
2 18 72
2 19 72
2 20 62
2 21 68
2 22 49
2 23 100
2 24 34
2 25 23
2 26 3
2 27 53
2 28 61
2 29 54
2 30 31
2 31 46
2 32 61
2 33 46
2 34 60
2 35 82
2 36 64
2 37 81
2 38 33
2 39 25
2 40 39
2 41 29
2 42 10
2 43 22
2 44 50
2 45 19
2 46 42
2 47 51
2 48 0
2 49 87
2 50 11
2 51 61
2 52 77
2 53 19
2 54 14
2 55 61
2 56 51
2 57 73
2 58 70
2 59 54
2 60 46
2 61 87
2 62 38
2 63 39
2 64 8
2 65 87
2 66 6
2 67 19
2 68 19
2 69 10
2 70 52
2 71 32
2 72 88
2 73 67
2 74 76
2 75 1
2 76 46
2 77 72
2 78 35
2 79 93
2 80 75
2 81 70
2 82 37
2 83 26
2 84 91
2 85 45
2 86 94
2 87 27
2 88 98
2 89 46
2 90 21
2 91 85
2 92 18
2 93 49
2 94 75
2 95 50
2 96 66
2 97 17
2 98 81
2 99 19
2 100 91
2 101 47
2 102 7
2 103 71
2 104 95
2 105 83
2 106 36
2 107 100
2 108 42
2 109 72
2 110 87
2 111 2
2 112 50
2 113 17
2 114 41
2 115 30
2 116 6
2 117 38
2 118 68
2 119 28
2 120 69
2 121 25
2 122 30
2 123 65
2 124 50
2 125 97
2 126 62
2 127 92
2 128 79
2 129 89
2 130 64
2 131 52
2 132 83
2 133 73
2 134 50
2 135 1
2 136 40
2 137 75
2 138 53
2 139 17
2 140 54
2 141 64
2 142 27
2 143 92
2 144 47
2 145 77
2 146 77
2 147 51
2 148 31
2 149 39
2 150 54
3 4 42
3 5 79
3 6 34
3 7 75
3 8 90
3 9 40
3 10 78
3 11 77
3 12 87
3 13 54
3 14 13
3 15 47
3 16 56
3 17 14
3 18 8
3 19 76
3 20 97
3 21 96
3 22 89
3 23 60
3 24 77
3 25 25
3 26 48
3 27 52
3 28 75
3 29 50
3 30 98
3 31 68
3 32 28
3 33 49
3 34 0
3 35 78
3 36 16
3 37 94
3 38 9
3 39 27
3 40 45
3 41 1
3 42 9
3 43 74
3 44 86
3 45 9
3 46 0
3 47 98
3 48 66
3 49 62
3 50 94
3 51 79
3 52 91
3 53 0
3 54 0
3 55 63
3 56 47
3 57 52
3 58 82
3 59 65
3 60 34
3 61 20
3 62 11
3 63 77
3 64 43
3 65 46
3 66 2
3 67 77
3 68 73
3 69 97
3 70 95
3 71 91
3 72 19
3 73 94
3 74 85
3 75 20
3 76 87
3 77 1
3 78 46
3 79 49
3 80 74
3 81 4
3 82 12
3 83 71
3 84 76
3 85 64
3 86 68
3 87 12
3 88 89
3 89 71
3 90 85
3 91 79
3 92 95
3 93 85
3 94 88
3 95 67
3 96 75
3 97 53
3 98 100
3 99 70
3 100 98
3 101 21
3 102 32
3 103 6
3 104 58
3 105 81
3 106 83
3 107 14
3 108 18
3 109 51
3 110 17
3 111 47
3 112 13
3 113 34
3 114 55
3 115 2
3 116 77
3 117 91
3 118 76
3 119 84
3 120 13
3 121 87
3 122 43
3 123 58
3 124 41
3 125 72
3 126 14
3 127 46
3 128 69
3 129 96
3 130 82
3 131 11
3 132 4
3 133 67
3 134 39
3 135 32
3 136 65
3 137 38
3 138 30
3 139 72
3 140 44
3 141 85
3 142 81
3 143 69
3 144 72
3 145 93
3 146 6
3 147 36
3 148 100
3 149 2
3 150 98
4 5 36
4 6 84
4 7 40
4 8 39
4 9 16
4 10 13
4 11 62
4 12 4
4 13 29
4 14 100
4 15 51
4 16 83
4 17 32
4 18 95
4 19 28
4 20 0
4 21 20
4 22 15
4 23 82
4 24 92
4 25 96
4 26 98
4 27 83
4 28 51
4 29 58
4 30 91
4 31 96
4 32 90
