200 10
1 2 47
1 3 81
1 4 12
1 5 57
1 6 14
1 7 54
1 8 60
1 9 66
1 10 66
1 11 68
1 12 72
1 13 59
1 14 19
1 15 99
1 16 43
1 17 59
1 18 62
1 19 79
1 20 24
1 21 84
1 22 45
1 23 85
1 24 58
1 25 95
1 26 45
1 27 5
1 28 80
1 29 19
1 30 42
1 31 36
1 32 28
1 33 95
1 34 86
1 35 30
1 36 34
1 37 19
1 38 38
1 39 43
1 40 30
1 41 50
1 42 19
1 43 36
1 44 78
1 45 26
1 46 9
1 47 0
1 48 15
1 49 76
1 50 72
1 51 26
1 52 89
1 53 53
1 54 95
1 55 19
1 56 76
1 57 57
1 58 24
1 59 66
1 60 61
1 61 63
1 62 78
1 63 33
1 64 86
1 65 45
1 66 7
1 67 10
1 68 31
1 69 42
1 70 88
1 71 67
1 72 3
1 73 44
1 74 90
1 75 79
1 76 69
1 77 90
1 78 36
1 79 98
1 80 3
1 81 85
1 82 19
1 83 90
1 84 5
1 85 67
1 86 63
1 87 53
1 88 23
1 89 5
1 90 88
1 91 45
1 92 59
1 93 84
1 94 97
1 95 93
1 96 57
1 97 39
1 98 5
1 99 13
1 100 55
1 101 90
1 102 15
1 103 66
1 104 37
1 105 78
1 106 34
1 107 45
1 108 55
1 109 92
1 110 3
1 111 53
1 112 19
1 113 6
1 114 63
1 115 29
1 116 68
1 117 7
1 118 16
1 119 72
1 120 6
1 121 66
1 122 95
1 123 34
1 124 73
1 125 80
1 126 84
1 127 5
1 128 6
1 129 52
1 130 58
1 131 61
1 132 19
1 133 26
1 134 77
1 135 42
1 136 3
1 137 21
1 138 67
1 139 28
1 140 28
1 141 95
1 142 34
1 143 21
1 144 38
1 145 26
1 146 42
1 147 40
1 148 34
1 149 30
1 150 67
1 151 69
1 152 11
1 153 4
1 154 54
1 155 46
1 156 26
1 157 26
1 158 30
1 159 43
1 160 10
1 161 22
1 162 86
1 163 55
1 164 29
1 165 81
1 166 99
1 167 41
1 168 86
1 169 28
1 170 48
1 171 41
1 172 81
1 173 72
1 174 47
1 175 48
1 176 73
1 177 8
1 178 80
1 179 44
1 180 54
1 181 56
1 182 55
1 183 74
1 184 18
1 185 7
1 186 100
1 187 83
1 188 24
1 189 20
1 190 16
1 191 53
1 192 97
1 193 39
1 194 30
1 195 30
1 196 80
1 197 21
1 198 63
1 199 72
1 200 81
2 3 51
2 4 38
2 5 12
2 6 45
2 7 93
2 8 29
2 9 35
2 10 80
2 11 36
2 12 33
2 13 57
2 14 36
2 15 95
2 16 97
2 17 15
2 18 28
2 19 40
2 20 77
2 21 5
2 22 93
2 23 25
2 24 93
2 25 64
2 26 63
2 27 7
2 28 22
2 29 12
2 30 84
2 31 37
2 32 35
2 33 19
2 34 42
2 35 52
2 36 57
2 37 30
2 38 64
2 39 37
2 40 31
2 41 84
2 42 44
2 43 6
2 44 75
2 45 12
2 46 29
2 47 71
2 48 79
2 49 50
2 50 9
2 51 57
2 52 16
2 53 94
2 54 83
2 55 3
2 56 41
2 57 64
2 58 54
2 59 42
2 60 40
2 61 24
2 62 57
2 63 63
2 64 11
2 65 88
2 66 88
2 67 18
2 68 23
2 69 41
2 70 83
2 71 6
2 72 79
2 73 79
2 74 38
2 75 68
2 76 47
2 77 95
2 78 5
2 79 99
2 80 35
2 81 57
2 82 43
2 83 70
2 84 98
2 85 38
2 86 91
2 87 97
2 88 78
2 89 5
