50 2
1 2 81
1 3 77
1 4 68
1 5 6
1 6 45
1 7 10
1 8 98
1 9 29
1 10 9
1 11 2
1 12 90
1 13 6
1 14 22
1 15 42
1 16 38
1 17 69
1 18 64
1 19 100
1 20 76
1 21 88
1 22 2
1 23 49
1 24 10
1 25 57
1 26 40
1 27 46
1 28 11
1 29 74
1 30 78
1 31 76
1 32 87
1 33 1
1 34 3
1 35 13
1 36 20
1 37 21
1 38 16
1 39 30
1 40 88
1 41 83
1 42 99
1 43 84
1 44 18
1 45 73
1 46 61
1 47 88
1 48 16
1 49 51
1 50 58
2 3 66
2 4 0
2 5 94
2 6 32
2 7 50
2 8 26
2 9 76
2 10 68
2 11 17
2 12 1
2 13 91
2 14 1
2 15 25
2 16 16
2 17 24
2 18 69
2 19 26
2 20 71
2 21 58
2 22 38
2 23 64
2 24 61
2 25 64
2 26 18
2 27 63
2 28 37
2 29 41
2 30 1
2 31 10
2 32 87
2 33 58
2 34 68
2 35 18
2 36 92
2 37 77
2 38 69
2 39 13
2 40 68
2 41 93
2 42 80
2 43 7
2 44 57
2 45 68
2 46 53
2 47 22
2 48 56
2 49 8
2 50 13
3 4 92
3 5 49
3 6 7
3 7 22
3 8 65
3 9 15
3 10 14
3 11 31
3 12 0
3 13 17
3 14 27
3 15 7
3 16 1
3 17 19
3 18 43
3 19 82
3 20 79
3 21 77
3 22 9
3 23 47
3 24 18
3 25 83
3 26 50
3 27 47
3 28 85
3 29 54
3 30 89
3 31 90
3 32 13
3 33 30
3 34 48
3 35 33
3 36 58
3 37 0
3 38 33
3 39 43
3 40 76
3 41 91
3 42 35
3 43 84
3 44 75
3 45 66
3 46 41
3 47 62
3 48 44
3 49 83
3 50 39
4 5 34
4 6 7
4 7 52
4 8 69
4 9 37
4 10 100
4 11 25
4 12 54
4 13 67
4 14 63
4 15 5
4 16 94
4 17 73
4 18 23
4 19 72
4 20 19
4 21 50
4 22 75
4 23 73
4 24 92
4 25 29
4 26 69
4 27 34
4 28 82
4 29 73
4 30 56
4 31 2
4 32 43
4 33 42
4 34 96
4 35 38
4 36 93
4 37 12
4 38 5
4 39 85
4 40 46
4 41 18
4 42 88
4 43 29
4 44 23
4 45 42
4 46 33
4 47 4
4 48 42
4 49 66
4 50 59
5 6 82
5 7 38
5 8 70
5 9 90
5 10 68
5 11 54
5 12 36
5 13 52
5 14 31
5 15 52
5 16 28
5 17 82
5 18 32
5 19 98
5 20 47
5 21 16
5 22 40
5 23 76
5 24 59
5 25 96
5 26 88
5 27 12
5 28 82
5 29 21
5 30 47
5 31 44
5 32 65
5 33 50
5 34 99
5 35 1
5 36 8
5 37 97
5 38 62
5 39 60
5 40 0
5 41 91
5 42 43
5 43 63
5 44 66
5 45 49
5 46 19
5 47 63
5 48 33
5 49 77
5 50 23
6 7 67
6 8 45
6 9 13
6 10 70
6 11 92
6 12 72
6 13 74
6 14 30
6 15 40
6 16 78
6 17 81
6 18 77
6 19 88
6 20 5
6 21 41
6 22 71
6 23 61
6 24 63
6 25 3
6 26 26
6 27 85
6 28 3
6 29 41
6 30 41
6 31 35
6 32 15
6 33 99
6 34 31
6 35 24
6 36 33
6 37 5
6 38 63
6 39 82
6 40 44
6 41 54
6 42 50
6 43 43
6 44 51
6 45 23
6 46 31
6 47 78
6 48 80
6 49 90
6 50 41
7 8 88
7 9 32
7 10 14
7 11 82
7 12 59
7 13 30
7 14 56
7 15 71
7 16 29
7 17 91
7 18 1
7 19 83
7 20 29
7 21 37
7 22 73
7 23 91
7 24 6
7 25 54
7 26 23
7 27 18
7 28 61
7 29 8
7 30 36
7 31 42
7 32 24
7 33 52
7 34 42
7 35 46
7 36 25
7 37 50
7 38 51
7 39 58
7 40 83
7 41 79
7 42 98
7 43 51
7 44 60
7 45 82
7 46 94
7 47 43
7 48 20
7 49 49
7 50 98
8 9 53
8 10 66
8 11 9
8 12 15
8 13 64
8 14 48
8 15 67
8 16 28
8 17 66
8 18 67
8 19 44
8 20 0
8 21 42
8 22 96
8 23 41
8 24 12
8 25 74
8 26 20
8 27 79
8 28 53
8 29 93
8 30 35
8 31 15
8 32 48
8 33 56
8 34 54
8 35 16
8 36 29
8 37 94
8 38 97
8 39 18
8 40 93
8 41 45
8 42 46
8 43 40
8 44 70
8 45 6
8 46 84
8 47 84
8 48 15
8 49 67
8 50 9
9 10 20
9 11 21
9 12 14
9 13 63
9 14 47
9 15 5
9 16 16
9 17 1
9 18 33
9 19 5
9 20 85
9 21 72
9 22 13
9 23 53
9 24 93
9 25 24
9 26 75
9 27 29
9 28 90
9 29 90
9 30 34
9 31 95
9 32 46
9 33 57
9 34 3
9 35 47
9 36 56
9 37 18
9 38 97
9 39 48
9 40 56
9 41 57
9 42 54
9 43 42
9 44 31
9 45 55
9 46 22
9 47 22
9 48 67
9 49 20
9 50 3
10 11 45
10 12 52
10 13 86
10 14 28
10 15 90
10 16 67
10 17 89
10 18 72
10 19 28
10 20 21
10 21 62
10 22 26
10 23 85
10 24 50
10 25 40
10 26 56
10 27 26
10 28 21
10 29 90
10 30 60
10 31 41
10 32 80
10 33 3
10 34 12
10 35 50
10 36 34
10 37 65
10 38 98
10 39 71
10 40 98
10 41 37
10 42 100
10 43 71
10 44 16
10 45 77
10 46 10
10 47 35
10 48 66
10 49 48
10 50 44
11 12 55
11 13 9
11 14 32
11 15 69
11 16 58
11 17 91
11 18 11
11 19 74
11 20 25
11 21 0
11 22 88
11 23 41
11 24 79
11 25 42
11 26 87
11 27 89
11 28 97
11 29 52
11 30 67
11 31 20
11 32 93
11 33 68
11 34 7
11 35 17
11 36 93
11 37 23
11 38 44
11 39 5
11 40 48
11 41 63
11 42 82
11 43 1
11 44 58
11 45 93
11 46 75
11 47 95
11 48 4
11 49 33
11 50 14
12 13 86
12 14 47
12 15 48
12 16 36
12 17 84
12 18 67
12 19 50
12 20 45
12 21 67
12 22 59
12 23 81
12 24 80
12 25 67
12 26 30
12 27 20
12 28 59
12 29 6
12 30 51
12 31 51
12 32 68
12 33 71
12 34 55
12 35 4
12 36 84
12 37 56
12 38 39
12 39 51
12 40 58
12 41 41
12 42 23
12 43 74
12 44 25
12 45 53
12 46 31
12 47 53
12 48 40
12 49 76
12 50 48
13 14 34
13 15 54
13 16 61
13 17 16
13 18 33
13 19 28
13 20 8
13 21 8
13 22 24
13 23 57
13 24 32
13 25 90
13 26 67
13 27 4
13 28 98
13 29 75
13 30 69
13 31 26
13 32 84
13 33 89
13 34 14
13 35 81
13 36 41
13 37 55
13 38 78
13 39 1
13 40 97
13 41 0
13 42 20
13 43 91
13 44 86
13 45 45
13 46 62
13 47 47
13 48 99
13 49 83
13 50 44
14 15 6
14 16 29
14 17 89
14 18 53
14 19 89
14 20 48
14 21 78
14 22 27
14 23 28
14 24 43
14 25 72
14 26 86
14 27 32
14 28 65
14 29 69
14 30 18
14 31 2
14 32 36
14 33 65
14 34 59
14 35 82
14 36 54
14 37 27
14 38 91
14 39 0
14 40 8
14 41 31
14 42 55
14 43 50
14 44 83
14 45 93
14 46 50
14 47 86
14 48 51
14 49 56
14 50 42
15 16 85
15 17 64
15 18 28
15 19 78
15 20 27
15 21 7
15 22 63
15 23 56
15 24 46
15 25 44
15 26 77
15 27 56
15 28 35
15 29 68
15 30 96
15 31 79
15 32 18
15 33 19
15 34 48
15 35 6
15 36 24
15 37 28
15 38 46
15 39 64
15 40 65
15 41 21
15 42 34
15 43 42
15 44 81
15 45 12
15 46 66
15 47 30
15 48 63
15 49 49
15 50 18
16 17 54
16 18 1
16 19 75
16 20 87
16 21 6
16 22 46
16 23 63
16 24 6
16 25 62
16 26 34
16 27 48
16 28 47
16 29 28
16 30 30
16 31 10
16 32 98
16 33 50
16 34 9
16 35 20
16 36 3
16 37 11
16 38 66
16 39 18
16 40 93
16 41 23
16 42 70
16 43 97
16 44 70
16 45 45
16 46 10
16 47 92
16 48 43
16 49 22
16 50 75
17 18 74
17 19 46
17 20 56
17 21 43
17 22 92
17 23 60
17 24 21
17 25 98
17 26 62
17 27 15
17 28 21
17 29 8
17 30 47
17 31 49
17 32 57
17 33 63
17 34 60
17 35 76
17 36 96
17 37 77
17 38 39
17 39 24
17 40 39
17 41 89
17 42 65
17 43 99
17 44 59
17 45 51
17 46 25
17 47 67
17 48 43
17 49 60
17 50 85
18 19 19
18 20 10
18 21 49
18 22 44
18 23 53
18 24 79
18 25 92
18 26 64
18 27 27
18 28 52
18 29 80
18 30 70
18 31 16
18 32 37
18 33 28
18 34 13
18 35 80
18 36 40
18 37 61
18 38 88
18 39 99
18 40 78
18 41 67
18 42 100
18 43 23
18 44 97
18 45 19
18 46 11
18 47 6
18 48 55
18 49 44
18 50 38
19 20 4
19 21 50
19 22 2
19 23 5
19 24 63
19 25 87
19 26 36
19 27 95
19 28 85
19 29 82
19 30 9
19 31 73
19 32 90
19 33 31
19 34 29
19 35 98
19 36 71
19 37 1
19 38 73
19 39 37
19 40 88
19 41 79
19 42 9
19 43 10
19 44 13
19 45 98
19 46 92
19 47 5
19 48 74
19 49 4
19 50 86
20 21 46
20 22 54
20 23 36
20 24 0
20 25 31
20 26 37
20 27 70
20 28 45
20 29 75
20 30 31
20 31 4
20 32 56
20 33 69
20 34 86
20 35 10
20 36 68
20 37 73
20 38 80
20 39 52
20 40 96
20 41 57
20 42 55
20 43 12
20 44 76
20 45 84
20 46 39
20 47 62
20 48 73
20 49 33
20 50 63
21 22 23
21 23 3
21 24 57
21 25 6
21 26 46
21 27 20
21 28 51
21 29 55
21 30 29
21 31 26
21 32 1
21 33 65
21 34 73
21 35 54
21 36 52
21 37 69
21 38 45
21 39 4
21 40 29
21 41 92
21 42 78
21 43 9
21 44 4
21 45 12
21 46 56
21 47 10
21 48 20
21 49 39
21 50 13
22 23 71
22 24 9
22 25 29
22 26 36
22 27 39
22 28 43
22 29 33
22 30 79
22 31 38
22 32 67
22 33 43
22 34 61
22 35 33
22 36 43
22 37 8
22 38 53
22 39 8
22 40 85
22 41 56
22 42 16
22 43 57
22 44 79
22 45 20
22 46 65
22 47 39
22 48 41
22 49 50
22 50 71
23 24 40
23 25 94
23 26 47
23 27 39
23 28 88
23 29 95
23 30 7
23 31 7
23 32 7
23 33 39
23 34 13
23 35 47
23 36 9
23 37 64
23 38 15
23 39 1
23 40 88
23 41 64
23 42 11
23 43 74
23 44 23
23 45 30
23 46 41
23 47 32
