150 10
1 2 97
1 3 55
1 4 77
1 5 28
1 6 62
1 7 97
1 8 91
1 9 57
1 10 67
1 11 72
1 12 68
1 13 82
1 14 78
1 15 80
1 16 17
1 17 66
1 18 28
1 19 62
1 20 48
1 21 7
1 22 99
1 23 17
1 24 5
1 25 55
1 26 85
1 27 6
1 28 31
1 29 73
1 30 50
1 31 80
1 32 64
1 33 34
1 34 49
1 35 85
1 36 83
1 37 25
1 38 60
1 39 67
1 40 88
1 41 79
1 42 51
1 43 12
1 44 46
1 45 67
1 46 79
1 47 31
1 48 16
1 49 46
1 50 83
1 51 64
1 52 14
1 53 53
1 54 95
1 55 57
1 56 37
1 57 91
1 58 52
1 59 10
1 60 45
1 61 50
1 62 60
1 63 70
1 64 43
1 65 20
1 66 32
1 67 57
1 68 99
1 69 23
1 70 15
1 71 66
1 72 60
1 73 92
1 74 85
1 75 44
1 76 40
1 77 78
1 78 63
1 79 32
1 80 34
1 81 48
1 82 82
1 83 47
1 84 89
1 85 20
1 86 2
1 87 46
1 88 32
1 89 69
1 90 36
1 91 24
1 92 99
1 93 77
1 94 4
1 95 70
1 96 0
1 97 26
1 98 13
1 99 56
1 100 39
1 101 78
1 102 77
1 103 35
1 104 51
1 105 63
1 106 20
1 107 16
1 108 11
1 109 57
1 110 52
1 111 44
1 112 26
1 113 35
1 114 73
1 115 62
1 116 99
1 117 77
1 118 31
1 119 7
1 120 84
1 121 28
1 122 59
1 123 60
1 124 49
1 125 15
1 126 97
1 127 10
1 128 21
1 129 73
1 130 75
1 131 68
1 132 6
1 133 37
1 134 64
1 135 82
1 136 46
1 137 62
1 138 60
1 139 52
1 140 59
1 141 73
1 142 83
1 143 99
1 144 81
1 145 28
1 146 69
1 147 65
1 148 34
1 149 8
1 150 44
2 3 24
2 4 59
2 5 57
2 6 19
2 7 87
2 8 86
2 9 20
2 10 84
2 11 30
2 12 60
2 13 86
2 14 58
2 15 18
2 16 49
2 17 89
2 18 46
2 19 62
2 20 57
2 21 61
2 22 59
2 23 20
2 24 65
2 25 78
2 26 14
2 27 93
2 28 52
2 29 75
2 30 80
2 31 31
2 32 48
2 33 1
2 34 6
2 35 64
2 36 26
2 37 67
2 38 75
2 39 77
2 40 20
2 41 55
2 42 87
2 43 76
2 44 43
2 45 97
2 46 99
2 47 19
2 48 23
2 49 66
2 50 16
2 51 9
2 52 40
2 53 9
2 54 37
2 55 21
2 56 97
2 57 88
2 58 29
2 59 12
2 60 32
2 61 9
2 62 12
2 63 56
2 64 24
2 65 89
2 66 39
2 67 70
2 68 99
2 69 14
2 70 61
2 71 35
2 72 24
2 73 79
2 74 7
2 75 4
2 76 8
2 77 21
2 78 25
2 79 30
2 80 13
2 81 46
2 82 70
2 83 30
2 84 49
2 85 69
2 86 16
2 87 68
2 88 22
2 89 64
2 90 62
2 91 21
2 92 84
2 93 64
2 94 51
2 95 1
2 96 49
2 97 72
2 98 89
2 99 70
2 100 25
2 101 60
2 102 86
2 103 11
2 104 52
2 105 29
2 106 94
2 107 58
2 108 77
2 109 96
2 110 96
2 111 100
2 112 84
2 113 64
2 114 15
2 115 23
2 116 36
2 117 77
2 118 33
2 119 46
2 120 16
2 121 55
2 122 39
2 123 7
2 124 97
2 125 81
2 126 74
2 127 21
2 128 35
2 129 53
2 130 84
2 131 22
2 132 73
2 133 85
2 134 97
2 135 60
2 136 98
2 137 37
2 138 41
2 139 23
2 140 31
2 141 14
2 142 72
2 143 23
2 144 72
2 145 80
2 146 88
2 147 54
2 148 100
2 149 50
2 150 4
3 4 74
3 5 81
3 6 69
3 7 94
3 8 28
3 9 15
3 10 97
3 11 18
3 12 82
3 13 16
3 14 63
3 15 46
3 16 18
3 17 15
3 18 61
3 19 23
3 20 33
3 21 56
3 22 3
3 23 71
3 24 69
3 25 35
3 26 3
3 27 31
3 28 61
3 29 74
3 30 58
3 31 94
3 32 3
3 33 18
3 34 76
3 35 24
3 36 28
3 37 65
3 38 72
3 39 74
3 40 39
3 41 2
3 42 78
3 43 62
3 44 50
3 45 44
3 46 25
3 47 8
3 48 22
3 49 34
3 50 85
3 51 96
3 52 30
3 53 48
3 54 69
3 55 88
3 56 84
3 57 4
3 58 77
3 59 38
3 60 90
3 61 22
3 62 84
3 63 89
3 64 33
3 65 94
3 66 9
3 67 33
3 68 69
3 69 39
3 70 83
3 71 67
3 72 99
3 73 59
3 74 89
3 75 70
3 76 1
3 77 46
3 78 69
3 79 57
3 80 94
3 81 68
3 82 89
3 83 70
3 84 3
3 85 93
3 86 53
3 87 83
3 88 13
3 89 42
3 90 56
3 91 34
3 92 17
3 93 7
3 94 61
3 95 5
3 96 41
3 97 72
3 98 31
3 99 30
3 100 14
3 101 93
3 102 6
3 103 26
3 104 43
3 105 81
3 106 78
3 107 80
3 108 83
3 109 71
3 110 65
3 111 79
3 112 14
3 113 19
3 114 95
3 115 74
3 116 6
3 117 86
3 118 2
3 119 48
3 120 60
3 121 4
3 122 89
3 123 80
3 124 30
3 125 77
3 126 1
3 127 34
3 128 24
3 129 55
3 130 5
3 131 31
3 132 24
3 133 24
3 134 86
3 135 31
3 136 97
3 137 31
3 138 76
3 139 10
3 140 12
3 141 61
3 142 23
3 143 42
3 144 91
3 145 77
3 146 52
3 147 70
3 148 21
3 149 2
3 150 81
4 5 44
4 6 60
4 7 93
4 8 71
4 9 97
4 10 52
4 11 28
4 12 51
4 13 83
4 14 56
4 15 58
4 16 45
4 17 100
4 18 82
4 19 68
4 20 74
4 21 71
4 22 88
4 23 40
4 24 49
4 25 75
4 26 98
4 27 29
4 28 81
4 29 48
4 30 53
4 31 21
4 32 35
4 33 79
4 34 77
4 35 14
4 36 49
4 37 53
4 38 99
4 39 47
4 40 9
4 41 17
4 42 85
4 43 41
4 44 35
4 45 30
4 46 27
4 47 58
4 48 37
4 49 23
4 50 56
4 51 74
4 52 25
4 53 59
4 54 39
4 55 21
4 56 61
4 57 24
4 58 81
4 59 51
4 60 45
4 61 14
4 62 74
4 63 67
4 64 87
4 65 54
4 66 53
4 67 25
4 68 53
4 69 85
4 70 60
4 71 26
4 72 93
4 73 61
4 74 24
4 75 29
4 76 62
4 77 60
4 78 51
4 79 67
4 80 55
4 81 54
4 82 0
4 83 20
4 84 95
4 85 65
4 86 70
4 87 34
4 88 27
4 89 23
4 90 71
4 91 87
4 92 42
4 93 26
4 94 48
4 95 82
4 96 15
4 97 55
