70 15
1 2 9
1 3 0
1 4 98
1 5 54
1 6 13
1 7 32
1 8 62
1 9 73
1 10 58
1 11 15
1 12 9
1 13 15
1 14 51
1 15 36
1 16 28
1 17 81
1 18 41
1 19 100
1 20 86
1 21 33
1 22 98
1 23 98
1 24 44
1 25 94
1 26 11
1 27 56
1 28 19
1 29 2
1 30 98
1 31 0
1 32 75
1 33 72
1 34 59
1 35 83
1 36 44
1 37 5
1 38 29
1 39 41
1 40 71
1 41 19
1 42 68
1 43 97
1 44 90
1 45 19
1 46 17
1 47 44
1 48 27
1 49 37
1 50 54
1 51 36
1 52 62
1 53 3
1 54 3
1 55 1
1 56 1
1 57 70
1 58 1
1 59 63
1 60 68
1 61 9
1 62 13
1 63 44
1 64 44
1 65 91
1 66 63
1 67 75
1 68 3
1 69 36
1 70 25
2 3 5
2 4 90
2 5 40
2 6 91
2 7 91
2 8 99
2 9 75
2 10 87
2 11 34
2 12 99
2 13 36
2 14 74
2 15 5
2 16 58
2 17 65
2 18 5
2 19 38
2 20 63
2 21 1
2 22 22
2 23 92
2 24 20
2 25 43
2 26 83
2 27 16
2 28 48
2 29 27
2 30 64
2 31 55
2 32 89
2 33 85
2 34 23
2 35 97
2 36 7
2 37 77
2 38 85
2 39 44
2 40 39
2 41 24
2 42 74
2 43 96
2 44 64
2 45 78
2 46 99
2 47 44
2 48 61
2 49 41
2 50 32
2 51 26
2 52 94
2 53 33
2 54 10
2 55 36
2 56 2
2 57 100
2 58 59
2 59 62
2 60 97
2 61 84
2 62 5
2 63 4
2 64 37
2 65 79
2 66 100
2 67 58
2 68 74
2 69 47
2 70 78
3 4 25
3 5 63
3 6 50
3 7 38
3 8 64
3 9 78
3 10 20
3 11 33
3 12 2
3 13 98
3 14 64
3 15 6
3 16 45
3 17 15
3 18 97
3 19 39
3 20 59
3 21 27
3 22 73
3 23 42
3 24 41
3 25 86
3 26 29
3 27 29
3 28 65
3 29 32
3 30 71
3 31 73
3 32 7
3 33 77
3 34 36
3 35 62
3 36 61
3 37 97
3 38 89
3 39 23
3 40 7
3 41 86
3 42 12
3 43 22
3 44 97
3 45 27
3 46 24
3 47 65
3 48 35
3 49 19
3 50 11
3 51 15
3 52 90
3 53 1
3 54 68
3 55 55
3 56 96
3 57 26
3 58 74
3 59 54
3 60 21
3 61 7
3 62 85
3 63 57
3 64 21
3 65 35
3 66 78
3 67 77
3 68 46
3 69 69
3 70 85
4 5 88
4 6 17
4 7 33
4 8 54
4 9 73
4 10 45
4 11 42
4 12 56
4 13 25
4 14 12
4 15 41
4 16 32
4 17 74
4 18 87
4 19 30
4 20 79
4 21 47
4 22 78
4 23 21
4 24 92
4 25 48
4 26 69
4 27 9
4 28 24
4 29 98
4 30 66
4 31 5
4 32 88
4 33 16
4 34 61
4 35 92
4 36 95
4 37 40
4 38 93
4 39 21
4 40 13
4 41 94
4 42 55
4 43 99
4 44 16
4 45 23
4 46 8
4 47 57
4 48 22
4 49 23
4 50 31
4 51 3
4 52 69
4 53 59
4 54 44
4 55 93
4 56 97
4 57 96
4 58 76
4 59 10
4 60 16
4 61 14
4 62 25
4 63 35
4 64 21
4 65 57
4 66 88
4 67 97
4 68 33
4 69 96
4 70 47
5 6 92
5 7 93
5 8 4
5 9 87
5 10 67
5 11 40
5 12 62
5 13 94
5 14 84
5 15 64
5 16 40
5 17 45
5 18 11
5 19 44
5 20 19
5 21 78
5 22 22
5 23 9
5 24 35
5 25 25
5 26 99
5 27 22
5 28 75
5 29 2
5 30 73
5 31 13
5 32 30
5 33 3
5 34 21
5 35 46
5 36 44
5 37 22
5 38 65
5 39 99
5 40 21
5 41 75
5 42 60
5 43 6
5 44 71
5 45 69
5 46 43
5 47 72
5 48 91
5 49 89
5 50 86
5 51 72
5 52 22
5 53 95
5 54 96
5 55 52
5 56 24
5 57 67
5 58 45
5 59 79
5 60 31
5 61 83
5 62 22
5 63 29
5 64 39
5 65 99
5 66 53
5 67 86
5 68 95
5 69 73
5 70 83
6 7 5
6 8 0
6 9 3
6 10 22
6 11 63
6 12 79
6 13 91
6 14 31
6 15 31
6 16 91
6 17 51
6 18 50
6 19 1
6 20 82
6 21 19
6 22 91
6 23 19
6 24 34
6 25 78
6 26 50
6 27 85
6 28 35
6 29 23
6 30 45
6 31 7
6 32 93
6 33 73
6 34 67
6 35 60
6 36 68
6 37 55
6 38 68
6 39 21
6 40 45
6 41 3
6 42 4
6 43 91
6 44 80
6 45 50
6 46 56
6 47 82
6 48 44
6 49 58
6 50 93
6 51 78
6 52 95
6 53 58
6 54 80
6 55 20
6 56 75
6 57 57
6 58 45
6 59 69
6 60 32
6 61 81
6 62 75
6 63 21
6 64 18
6 65 19
6 66 16
6 67 61
6 68 83
6 69 9
6 70 6
7 8 9
7 9 35
7 10 39
7 11 57
7 12 72
7 13 65
7 14 6
7 15 12
7 16 49
7 17 53
7 18 95
7 19 51
7 20 86
7 21 67
7 22 27
7 23 57
7 24 17
7 25 87
7 26 25
7 27 72
7 28 37
7 29 4
7 30 15
7 31 43
7 32 36
7 33 80
7 34 51
7 35 12
7 36 64
7 37 60
7 38 91
7 39 45
7 40 85
7 41 43
7 42 63
7 43 81
7 44 1
7 45 81
7 46 46
7 47 17
7 48 83
7 49 24
7 50 30
7 51 3
7 52 35
7 53 41
7 54 84
7 55 83
7 56 7
7 57 18
7 58 17
7 59 76
7 60 10
7 61 80
7 62 97
7 63 13
7 64 53
7 65 16
7 66 29
7 67 63
7 68 41
7 69 18
7 70 6
8 9 86
8 10 48
8 11 19
8 12 51
8 13 21
8 14 95
8 15 97
8 16 29
8 17 5
8 18 67
8 19 69
8 20 7
8 21 52
8 22 78
8 23 26
8 24 64
8 25 51
8 26 49
8 27 29
8 28 35
8 29 80
8 30 55
8 31 41
8 32 43
8 33 48
8 34 54
8 35 13
8 36 24
8 37 36
8 38 21
8 39 69
8 40 27
8 41 75
8 42 48
8 43 31
8 44 8
8 45 94
8 46 19
8 47 62
8 48 72
8 49 82
8 50 97
8 51 54
8 52 20
8 53 84
8 54 21
8 55 34
8 56 76
8 57 34
8 58 60
8 59 62
8 60 43
8 61 87
8 62 65
8 63 44
8 64 72
8 65 12
8 66 8
8 67 85
8 68 63
8 69 5
8 70 10
9 10 13
9 11 84
9 12 33
9 13 39
9 14 69
9 15 7
9 16 89
9 17 59
9 18 16
9 19 20
9 20 13
9 21 84
9 22 93
9 23 37
9 24 15
9 25 21
9 26 43
9 27 28
9 28 80
9 29 72
9 30 68
9 31 100
9 32 82
9 33 56
9 34 85
9 35 55
9 36 94
9 37 32
9 38 44
9 39 23
9 40 3
9 41 86
9 42 74
9 43 76
9 44 5
9 45 60
9 46 32
9 47 47
9 48 31
9 49 47
9 50 70
9 51 100
9 52 93
9 53 60
9 54 37
9 55 25
9 56 94
9 57 8
9 58 81
9 59 23
9 60 16
9 61 13
9 62 76
9 63 45
9 64 89
9 65 19
9 66 39
9 67 75
9 68 78
9 69 40
9 70 2
10 11 44
10 12 55
10 13 82
10 14 21
10 15 55
10 16 51
10 17 23
10 18 33
10 19 40
10 20 41
10 21 62
10 22 10
10 23 4
10 24 35
10 25 7
10 26 8
10 27 24
10 28 46
10 29 61
10 30 5
10 31 74
10 32 44
10 33 100
10 34 63
10 35 36
10 36 35
10 37 33
10 38 92
10 39 87
10 40 15
10 41 16
10 42 37
10 43 56
10 44 37
10 45 66
10 46 8
10 47 42
10 48 60
10 49 47
10 50 58
10 51 73
10 52 40
10 53 45
10 54 8
10 55 82
10 56 94
10 57 59
10 58 29
10 59 42
10 60 23
10 61 77
10 62 57
10 63 31
10 64 73
10 65 32
10 66 15
10 67 2
10 68 57
10 69 32
10 70 89
11 12 49
11 13 12
11 14 12
11 15 3
11 16 83
11 17 9
11 18 100
11 19 51
11 20 83
11 21 47
11 22 20
11 23 4
11 24 84
11 25 87
11 26 67
11 27 35
11 28 94
11 29 37
11 30 97
11 31 87
11 32 97
11 33 16
11 34 75
11 35 67
11 36 36
11 37 90
11 38 62
11 39 4
11 40 66
11 41 30
11 42 30
11 43 52
11 44 71
11 45 99
11 46 76
11 47 31
11 48 35
11 49 92
11 50 21
11 51 18
11 52 18
11 53 27
11 54 42
11 55 26
11 56 65
11 57 64
11 58 85
11 59 38
11 60 97
11 61 99
11 62 42
11 63 18
11 64 8
11 65 21
11 66 96
11 67 27
11 68 97
11 69 26
11 70 1
12 13 27
12 14 70
12 15 28
12 16 33
12 17 37
12 18 71
12 19 57
12 20 32
12 21 7
12 22 25
12 23 73
12 24 7
12 25 27
12 26 77
12 27 41
12 28 40
12 29 100
12 30 74
12 31 86
12 32 81
12 33 24
12 34 39
12 35 57
12 36 6
12 37 88
12 38 16
12 39 75
12 40 1
12 41 100
12 42 61
12 43 42
12 44 22
12 45 22
12 46 96
12 47 85
12 48 24
12 49 6
12 50 15
12 51 43
12 52 54
12 53 96
12 54 48
12 55 17
12 56 23
12 57 47
12 58 13
12 59 16
12 60 0
12 61 46
12 62 33
12 63 67
12 64 83
12 65 4
12 66 25
12 67 90
12 68 26
12 69 95
12 70 15
13 14 17
13 15 29
13 16 43
13 17 0
13 18 60
13 19 85
13 20 72
13 21 20
13 22 35
13 23 21
13 24 11
13 25 45
13 26 43
13 27 61
13 28 32
13 29 96
13 30 61
13 31 38
13 32 65
13 33 97
13 34 45
13 35 55
13 36 55
13 37 38
13 38 25
13 39 81
13 40 71
13 41 100
13 42 40
13 43 66
13 44 74
13 45 22
13 46 15
13 47 94
13 48 4
13 49 60
13 50 19
13 51 21
13 52 89
13 53 17
13 54 94
13 55 84
13 56 42
13 57 98
13 58 68
13 59 76
13 60 57
13 61 46
13 62 10
13 63 85
13 64 48
13 65 88
13 66 3
13 67 89
13 68 84
13 69 13
13 70 35
14 15 19
14 16 84
14 17 88
14 18 21
14 19 79
14 20 4
14 21 30
14 22 92
14 23 24
14 24 84
14 25 5
14 26 42
14 27 95
14 28 68
14 29 53
14 30 69
14 31 16
14 32 8
14 33 76
14 34 5
14 35 10
14 36 9
14 37 78
14 38 33
14 39 7
14 40 51
14 41 84
14 42 54
14 43 20
14 44 2
14 45 40
14 46 44
14 47 36
14 48 64
14 49 18
14 50 8
14 51 4
14 52 14
14 53 55
14 54 93
14 55 11
14 56 37
14 57 13
14 58 16
14 59 51
14 60 35
14 61 1
14 62 49
14 63 83
14 64 97
14 65 68
14 66 40
14 67 7
14 68 83
14 69 95
14 70 16
15 16 7
15 17 14
15 18 3
15 19 1
15 20 81
15 21 22
15 22 59
15 23 8
15 24 89
15 25 60
15 26 53
15 27 45
15 28 20
15 29 52
15 30 89
15 31 67
15 32 27
15 33 88
15 34 75
15 35 88
15 36 91
15 37 34
15 38 50
15 39 64
15 40 98
15 41 100
15 42 83
15 43 5
15 44 6
15 45 37
15 46 35
15 47 67
15 48 82
15 49 54
15 50 47
15 51 92
15 52 22
15 53 35
15 54 39
15 55 11
15 56 0
15 57 17
15 58 22
15 59 58
15 60 31
15 61 41
15 62 26
15 63 100
15 64 16
15 65 94
15 66 62
15 67 3
15 68 23
15 69 56
15 70 72
16 17 59
16 18 14
16 19 63
16 20 14
16 21 44
16 22 31
16 23 33
16 24 81
16 25 73
16 26 65
16 27 31
16 28 35
16 29 13
16 30 26
16 31 55
16 32 61
16 33 57
16 34 12
16 35 18
16 36 73
16 37 16
16 38 3
16 39 87
16 40 66
16 41 99
16 42 31
16 43 38
16 44 86
16 45 70
16 46 72
16 47 6
16 48 79
16 49 6
16 50 99
16 51 52
16 52 82
16 53 79
16 54 73
16 55 48
16 56 76
16 57 47
16 58 1
16 59 79
16 60 68
16 61 84
16 62 3
16 63 54
16 64 12
16 65 24
16 66 49
16 67 59
16 68 49
16 69 99
16 70 18
17 18 85
17 19 25
17 20 14
17 21 68
17 22 10
17 23 52
17 24 5
17 25 88
17 26 91
17 27 47
17 28 92
17 29 12
17 30 72
17 31 100
17 32 100
17 33 66
17 34 54
17 35 87
17 36 71
17 37 14
17 38 84
17 39 14
17 40 64
17 41 86
17 42 85
17 43 93
17 44 48
17 45 92
17 46 27
17 47 20
17 48 21
17 49 18
17 50 51
17 51 27
17 52 5
17 53 59
17 54 68
17 55 83
17 56 75
17 57 17
17 58 66
17 59 93
17 60 26
17 61 19
17 62 92
17 63 39
17 64 33
17 65 87
17 66 60
17 67 16
17 68 46
17 69 30
17 70 35
18 19 89
18 20 82
18 21 9
18 22 31
18 23 68
18 24 90
18 25 25
18 26 97
18 27 57
18 28 35
18 29 88
18 30 65
18 31 91
18 32 84
18 33 70
18 34 37
18 35 83
18 36 41
18 37 90
18 38 28
18 39 34
18 40 53
18 41 82
18 42 46
18 43 51
18 44 96
18 45 32
18 46 45
18 47 83
18 48 4
18 49 19
18 50 15
18 51 64
18 52 64
18 53 20
18 54 60
18 55 11
18 56 76
18 57 32
18 58 46
18 59 70
18 60 30
18 61 95
18 62 66
18 63 45
18 64 25
18 65 12
18 66 43
18 67 77
18 68 15
18 69 21
18 70 5
19 20 78
19 21 16
19 22 58
19 23 73
19 24 67
19 25 23
19 26 32
19 27 35
19 28 74
19 29 89
19 30 21
19 31 58
19 32 84
19 33 49
19 34 80
19 35 29
19 36 74
19 37 58
19 38 56
19 39 75
19 40 59
19 41 42
19 42 23
19 43 42
19 44 86
19 45 59
19 46 10
19 47 8
19 48 57
19 49 100
19 50 41
19 51 46
19 52 27
19 53 15
19 54 60
19 55 55
19 56 62
19 57 35
19 58 47
19 59 28
19 60 48
19 61 41
19 62 51
19 63 53
19 64 76
19 65 23
19 66 71
19 67 91
19 68 10
19 69 47
19 70 25
20 21 69
20 22 74
20 23 23
20 24 25
20 25 71
20 26 19
20 27 45
20 28 18
20 29 11
20 30 95
20 31 33
20 32 87
20 33 3
20 34 18
20 35 23
20 36 84
20 37 51
20 38 36
20 39 15
20 40 92
20 41 80
20 42 67
20 43 62
20 44 72
20 45 8
20 46 97
20 47 62
20 48 64
20 49 77
20 50 97
20 51 19
20 52 70
20 53 66
20 54 54
20 55 39
20 56 48
20 57 36
20 58 59
20 59 85
20 60 48
20 61 86
20 62 51
20 63 74
20 64 25
20 65 51
20 66 35
20 67 84
20 68 56
20 69 43
20 70 25
21 22 75
21 23 31
21 24 59
21 25 88
21 26 85
21 27 70
21 28 27
21 29 49
21 30 13
21 31 52
21 32 29
21 33 51
21 34 77
21 35 100
21 36 56
21 37 60
21 38 56
21 39 55
21 40 100
21 41 88
21 42 34
21 43 10
21 44 91
21 45 74
21 46 47
21 47 68
21 48 7
21 49 15
21 50 50
